activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
15008299,1459381,90591,2265806,1785973,=,5800.0,nM,1,IC50,,,0,5.24,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.8,uM,,
15564319,1495259,51887,2476188,674817,,11.22,uM,0,Ac50,inactive,,0,,BAO_0000186,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,7,Ac50,,11.22018454,uM,,
14674378,1349423,83194,2101165,1747369,=,332.0,nM,1,Ki,,,0,6.48,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,332.0,nM,,
15728931,1521903,93541,2503658,1965239,=,36.6,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,36.6,%,,
16417653,1546363,97585,2742628,2057115,=,25.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,25.0,ug ml-1,,
15631855,1501480,92646,2484035,1949042,,,,0,Activity,Non-toxic,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15770478,1526026,93860,2511261,1971636,=,39.0,ug.mL-1,1,GI50,,,0,,BAO_0000189,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,GI50,=,39.0,ug ml-1,,
14805137,1369398,84176,2137586,531519,=,-0.1015,,0,Relative Growth,,,0,,BAO_0000179,,,,,,17,Relative Growth,=,-0.1015,,,
14693677,1355514,83471,2111795,1755714,=,33.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,33.0,%,,
15768914,1525855,93857,2510967,1971383,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15469117,1486259,92125,2468487,674632,,,,0,Drug metabolism,metabolite_detected,,0,,BAO_0000179,,,,,,1,Drug metabolism,,,,,
15441069,1479237,91877,2441842,1907270,=,18.31,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,18.3104771,%,,
15508311,1495346,51887,1092045,805973,,2511.9,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,2.5119,uM,,
15616895,1498874,92533,2483424,1948539,>,30000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,30.0,uM,,
15180546,1466175,91193,2284699,1833454,=,328.0,nM,1,Kd,,,0,6.48,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Kd,=,328.0,nM,,
15641852,1504565,92722,2485820,1950508,=,104.0,%,0,Efficacy,,,0,,BAO_0000656,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Efficacy,=,104.0,%,,
14780955,1369330,84173,2136273,590099,=,2200.0,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,% Inhibition,=,22.0,,,
15179597,1466227,91241,2283266,1832357,=,61.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,61.0,%,,
15363315,1479056,91873,2323698,532224,=,2.18,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,2.18,%,,
15006921,1455514,90377,2263273,93858,>,500000.0,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,500.0,uM,,
15234891,1475335,91679,2295258,1842096,=,5770.0,nM,1,IC50,,,0,5.24,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.77,uM,,
15521572,1495346,51887,1380909,1084413,,19952.6,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,19.9526,uM,,
15475268,1495346,51887,1385168,867570,,2818.4,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,2.8184,uM,,
15622453,1501778,92595,2484874,1949655,=,102.8,%,1,Stability,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Stability,=,102.8,%,,
15363591,1479056,91873,2322405,527558,=,1.9,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,1.9,%,,
15090867,1437400,89310,2260043,1789901,=,37.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,37.0,%,,
15135671,1440966,89694,2245696,1818300,>,80.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,>,80.0,%,,
15397471,1479237,91877,2462918,1902972,=,-0.4391,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-0.439139473,%,,
14995634,1444270,90071,2273465,1825473,=,62.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,62.5,ug ml-1,,
15058332,1454591,90333,2244460,1781278,=,160.0,nM,1,IC50,,,0,6.8,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,160.0,nM,,
16396005,1541341,97388,2738886,2054012,=,10.0,%,0,mortality,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,mortality,=,10.0,%,,
15412839,1479237,91877,2420086,1903831,=,-25.62,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-25.62000202,%,,
15603004,1496993,92344,2480150,1945801,=,12.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,12.5,ug ml-1,,
14975734,1444330,89919,2245987,1818485,=,1.9,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,1.9,,,
14673912,1348961,83272,2102121,1748196,=,5550.0,nM,1,IC50,,,0,5.26,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.55,uM,,
15634483,1502373,92786,2487052,1951464,=,28.1,% ID/g,0,Drug uptake,,,0,,BAO_0000179,,,,,,1,Drug uptake,=,28.1,% ID/g,,
15193756,1469341,91336,2288916,1836948,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15505905,1495402,51887,2045192,675080,,2818.4,nM,1,AC50,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,2.8184,uM,,
16397185,1541800,97551,2739117,2054218,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15375055,1479237,91877,2451238,1915615,=,-5.384,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-5.383831327,%,,
15156140,1462669,90963,2279076,1828985,=,1.2,,0,Ratio CC50/EC50,,,0,,BAO_0000179,,,,,,1,Ratio CC50/EC50,=,1.2,,,
15488766,1495346,51887,1241766,1312533,,11220.2,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,11.2202,uM,,
15618773,1499010,92487,2482649,1947916,=,14.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,14.0,%,,
14689098,1359510,83422,2105973,1751276,<=,3.3,umol/Kg,0,Activity,,,0,,BAO_0000181,,,,,,1,Activity,<=,3.3,umol/Kg,,
14697583,1355515,83484,2105037,1750491,=,2245.0,ng/ml,0,Activity,,,0,,BAO_0000181,UO_0000275,http://www.openphacts.org/units/NanogramPerMilliliter,,,,1,Activity,=,2245.0,ng/ml,,
16384117,1538605,97360,2735448,2051132,=,69.92,%,0,GI,,,0,,BAO_0000096,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,GI,=,69.92,%,,
14989783,1445677,89947,2260783,1821958,,,,0,Drug metabolism,metabolite_notdetected,,0,,BAO_0000179,,,,,,1,Drug metabolism,,,,,
15057240,1448897,90727,2261816,1785401,,,,0,IC50,Not Active,,0,,BAO_0000190,,,,,,1,IC50,,,,,
16386957,1538023,97307,2736146,2051666,>,100000.0,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,>,100.0,uM,,
14774098,1369312,84168,2134303,526995,=,-2.591,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,-2.590868032640625,%,,
15409154,1479237,91877,2437915,1853820,=,-6.387,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-6.386960018,%,,
16357236,1536797,97156,2724634,2040868,=,8.3,nM,1,IC50,,,0,8.08,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,=,0.0083,uM,,
15178481,1466209,91238,2283219,1832313,=,7.8,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,7.8,ug ml-1,,
15475326,1495346,51887,1087255,940141,,28183.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,28.1838,uM,,
15399126,1479237,91877,2426567,1871282,=,-1.179,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-1.178893179,%,,
15511243,1495346,51887,1050197,988466,,22387.2,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,22.3872,uM,,
15240513,1474502,91664,2294738,1841682,,,,0,Drug uptake(free),Not Determined,,0,,BAO_0000179,,,,,,1,Drug uptake(free),,,,,
15755601,1524313,93730,2509046,1969748,=,10.74,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,10.74,%,,
15683393,1509911,93179,2494686,449724,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,,,
14995141,1446050,90022,2254617,393085,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15060422,1459428,90657,2263763,1784506,>,16.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,16.0,ug ml-1,,
15683630,1509933,93180,2494688,1957742,=,780.0,nm/s,0,permeability,,,0,,BAO_0002808,,,,,,1,permeability,=,780.0,nm/s,,
16407096,1542058,97446,2737752,824693,=,72.0,nM,1,MIC90,,,0,,BAO_0000179,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC90,=,0.072,uM,,
14723885,1362344,84015,2116893,1759759,<,100000.0,nM,1,TGI,,,0,,BAO_0000194,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pTGI,>,4.0,,,
15130642,1431608,89629,2258312,1821160,=,760.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,=,0.76,uM,,
15085707,1437376,89272,2243109,1789503,=,50.72,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,50.72,%,,
15250322,1476086,91758,2298064,1844422,=,81.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,81.0,%,,
15529897,1495346,51887,1075687,858173,,31622.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,31.6228,uM,,
15356775,1479056,91873,2322104,525812,=,8.11,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,8.11,%,,
15030986,1458927,84067,2267358,705778,=,93.0,%,0,Intrinsic activity,,,0,,BAO_0000181,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Intrinsic activity,=,93.0,%,,
15128667,1441334,89369,2253750,1788333,=,100000.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pGI50,=,4.0,,,
14783428,1369370,84174,2136853,532746,=,-88.57,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,-88.57453754,%,,
14724243,1364333,83741,2113892,1542795,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15154876,1463289,90998,2279883,1829671,=,64460.0,nM,1,IC50,,,0,4.19,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,64.46,uM,,
16270507,1528201,94718,2532490,1990987,=,5.0,nM,1,IC50,286797,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,5.0,nM,,
15036648,1450247,90355,2255016,365189,=,0.003,ug ml-1,0,MIC=>80,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC=>80,=,0.003,ug ml-1,,
15584670,1495346,51887,1387530,1099364,,7079.5,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,7.0795,uM,,
16406018,1541916,97443,2737592,2052971,=,14.4,ucm/s,0,Peff,,,0,,BAO_0000179,,,,,,1,Peff,=,14.4,ucm/s,,
15535391,1495276,51887,2476725,1942376,=,522.0,nM,1,AC50,active,,0,6.28,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,=,0.522,uM,,
14791293,1369353,84174,2136750,527866,=,2.322,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,2.32201623,%,,
15626884,1500721,92565,2484450,1949355,>,200000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,200.0,uM,,
15199799,1470232,91344,2289375,1837330,=,1.0,,0,FC,,,0,,BAO_0000179,,,,,,1,FC,=,1.0,,,
15639525,1503511,92754,2487033,1951447,>,15.0,uM,0,TC50,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,TC50,>,15.0,uM,,
15348002,1479055,91873,2324130,536441,=,1916.0,nM,1,IC50,,,0,5.72,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,32,IC50,=,1916.0,nM,,
14975642,1444152,89918,2245965,1818468,=,60.3,ng,0,Activity,,,0,,BAO_0000181,UO_0000024,,,,,1,Activity,=,60.3,ng,,
15753179,1523833,93724,2507294,1178533,=,68.0,nM,1,Ki,,,1,7.17,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,68.0,nM,,
15258138,1478487,91843,2299073,33667,,,,0,pIC50,Inactive,,0,,BAO_0000199,,,,,,1,pIC50,,,,,
15761016,1522845,93777,2508283,1969166,=,3.02,%,0,RBA,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,RBA,=,3.02,%,,
15524712,1495346,51887,1230936,944086,,28183.8,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,28.1838,uM,,
16291879,1527611,94382,2535676,1993935,=,3.0,nM,1,IC50,251321,,0,8.52,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,3.0,nM,,
15510834,1495346,51887,1102629,805301,,14125.4,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,14.1254,uM,,
15559620,1495346,51887,1855008,1534137,,35481.3,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,35.4813,uM,,
16419927,1544524,97631,2742301,2056856,=,14.88,%,0,GI,,,0,,BAO_0000096,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,GI,=,14.88,%,,
16442483,1549735,97789,2743617,2058041,=,2100.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,=,2.1,uM,,
14977663,1444651,90086,2246195,1818661,=,41.0,nM,1,EC50,,,0,7.39,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,41.0,nM,,
15367396,1479057,91873,2329918,530638,=,17.4,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,17.4,%,,
15080799,1435976,89268,2274634,1789457,=,1.0,hr,1,Tmax,,,0,,BAO_0003037,UO_0000032,http://qudt.org/vocab/unit#Hour,,,,1,Tmax,=,1.0,hr,,
16437467,1548949,97731,2744612,2058726,>,32.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,32.0,ug ml-1,,
15759554,1522409,93741,2507117,1968143,=,94.08,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,94.08,%,,
15250561,1478363,91790,2296711,1843280,=,20.2,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,20.2,%,,
16406969,1541921,97443,2737590,2052969,=,2.0,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,2.0,,,
15715893,1517434,93450,2502492,6579,,,,0,Ratio EC50,Not Determined,,0,,BAO_0000179,,,,,,1,Ratio EC50,,,,,
15361067,1479056,91873,2318614,526264,=,1.25,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,1.25,%,,
15066288,1452522,89218,2251326,1788894,=,12300.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,=,12.3,uM,,
14742457,1362609,83971,2118932,74555,=,18.35,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,18.35,%,,
15260582,1478954,39142,2299240,363052,=,1.2,degrees C,0,Thermal melting change,,,0,,BAO_0000179,UO_0000027,http://qudt.org/vocab/unit#DegreeCelsius,,,,1,Thermal melting change,=,1.2,degrees C,,
14982157,1444616,89999,2246075,1818562,=,2110.0,nM,1,IC50,,,0,5.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.11,uM,,
15460026,1490309,92092,2469095,1924387,=,13070.0,ng.Eq.hr/ml,0,AUC,,Non standard unit for type,0,,BAO_0002120,,,,,,1,AUC,=,13070.0,ng.Eq.hr/ml,,
16291003,1535322,94695,2532235,1990735,=,36.8,nM,1,IC50,282253,,0,7.43,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,36.8,nM,,
14784106,1369392,84174,2136875,537170,=,82.57,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,82.57063554,%,,
15023648,1455339,84106,2263108,1763195,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15673251,1508856,93025,2492129,1955672,=,4.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,4.0,%,,
15146494,1462158,90900,2278523,1828558,=,2.3,10'-6 cm/s,0,Papp,,,0,,BAO_0002808,,,,,,1,Papp,=,2.3,10'-6 cm/s,,
14761683,1369278,84147,2128027,1118114,,2.61,,1,LogD7.4,,,0,,BAO_0000179,,,,,,27,LogD7.4,,2.61,,,
14778202,1369335,84173,2136242,589452,=,-9100.0,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,% Inhibition,=,-91.0,,,
15405836,1479237,91877,2434154,1858647,=,14.94,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,14.94260758,%,,
15347037,1479057,91873,2325251,534649,=,2.33,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,2.33,%,,
15420952,1479237,91877,2421165,1857309,=,14.14,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,14.14277286,%,,
15360071,1479057,91873,2324604,533850,=,-0.87,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,-0.87,%,,
16372845,1537595,97231,2732301,2048141,<,500.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,<,500.0,nM,,
15217418,1470940,91568,2293201,1840388,=,12.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,12.5,ug ml-1,,
15358084,1479057,91873,2325646,530593,=,10.42,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,10.42,%,,
15348974,1479056,91873,2319417,699601,=,3.18,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,3.18,%,,
15514619,1495346,51887,1255975,976480,,17782.8,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,17.7828,uM,,
14696640,1358011,83662,2106221,1751504,<,1.0,ug ml-1,0,GI,,,0,,BAO_0000181,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,GI,<,1.0,ug ml-1,,
15346656,1479056,91873,2320178,533572,=,-2.11,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,-2.11,%,,
15123093,1433773,89253,2264088,1789179,>,363500.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,363.5,uM,,
15769352,1525643,93957,2512070,1347512,=,51.27,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,51.27,%,,
15010206,1450156,90260,2248361,1780073,=,96.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,96.0,%,,
15347357,1479057,91873,2319942,538209,=,-0.87,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,-0.87,%,,
15775775,1527182,93884,2509503,1429185,=,44.1,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,44.1,%,,
15508454,1495346,51887,1191169,838109,,89125.1,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,89.1251,uM,,
14804792,1369380,84174,2136772,541684,=,107.06,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,107.0571564,%,,
15225919,1472475,91551,2291975,9217,=,590.0,nM,1,IC50,,,1,6.23,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.59,uM,,
15411047,1479237,91877,2448398,1879514,=,-9.834,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-9.833687756,%,,
15340136,1479056,91873,2325037,538217,=,1.06,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,1.06,%,,
14668852,1351034,83223,2103417,1749246,=,630.0,nM,1,IC50,,,0,6.2,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,630.0,nM,,
15487406,1495388,51887,2476078,1675712,,631.0,nM,1,AC50,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,0.631,uM,,
15376079,1479237,91877,2422326,1873533,=,-9.202,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-9.201867712,%,,
15542255,1495346,51887,1138143,961526,,12589.3,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,12.5893,uM,,
15074940,1434390,89801,2260654,1792995,=,18300.0,nM,1,IC50,,,0,4.74,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,18.3,uM,,
14736811,1365700,83847,2115158,1758277,=,50.94,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,50.94,%,,
15675203,1510487,93191,2495254,34933,=,28.8,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,28.8,%,,
14787938,1369383,84174,2136643,343209,=,102.58,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,102.5788554,%,,
14797420,1369356,84174,2136731,1340315,=,110.69,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,110.6859876,%,,
14717476,1362858,83818,2119513,1761905,=,116.0,nM,1,IC50,,,0,6.94,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,116.0,nM,,
15546667,1495296,51887,2041513,364693,=,259.1,nM,1,IC50,active,,0,6.59,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,IC50,=,0.2591,uM,,
15161658,1463259,91036,2280524,1830215,,,,0,Activity,Dose-dependent effect,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15123769,1442137,89327,2268499,1796543,=,38.0,nM,1,GI50,,,0,,BAO_0000189,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,GI50,=,38.0,nM,,
15540977,1495346,51887,1196464,960531,,31622.8,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,31.6228,uM,,
