id,name
0140429,positive regulation of mitotic sister chromatid biorientation
0140430,positive regulation of chromosome passenger complex localization to kinetochore
0140431,DNA-(abasic site) binding
0140432,5'-hydroxyl dinucleotide hydrolase
0140433,regulation of protein localization to meiotic spindle pole body
0140434,positive regulation of protein localization to meiotic spindle pole body
0140435,negative regulation of protein localization to meiotic spindle pole body
0140438,protein stearoylation
0140439,protein-cysteine S-stearoyltransferase activity
0140440,protein-cysteine S-oleoyltransferase activity
0140441,protein-cysteine S-arachidonoyltransferase activity
0140442,peroxide sensor activity
0140443,mitochondrion-plasma membrane adaptor activity
0140444,cytoskeleton-nuclear membrane anchor activity
0140445,"chromosome, telomeric repeat region"
0140446,fumigermin biosynthetic process
0140447,cytokine precursor processing
0140448,signaling receptor ligand precursor processing
0140449,centromere-nuclear envelope anchor activity
0140450,protein targeting to Golgi apparatus
0140451,counting factor complex
0140453,protein aggregate center
0140454,protein aggregate center assembly
0140455,cytoplasm protein quality control
0140456,initial meiotic spindle pole body separation
0140457,protein demethylase activity
0140458,pre-transcriptional gene silencing by RNA
0140459,response to Gram-positive bacterium
0140460,response to Gram-negative bacterium
0140461,subtelomeric heterochromatin organization
0140462,pericentric heterochromatin organization
0140463,chromatin-protein adaptor
0140464,silent mating-type cassette heterochromatin organization
0140466,iron-sulfur cluster export from the mitochondrion
0140467,integrated stress response signaling
0140468,HRI-mediated signaling
0140469,GCN2-mediated signaling
0140471,positive regulation of transepithelial migration of symbiont in host
0140472,cell cortex of non-growing cell tip
0140473,telomere-nuclear envelope anchor activity
0140474,mitochondrion-endoplasmic reticulum membrane tether activity
0140475,spindle pole body anchor activity
0140479,ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase
0140480,mitotic spindle pole body insertion into the nuclear envelope
0140481,ABC-type iron-sulfur cluster transporter activity
0140482,iron sensor activity
0140483,kinetochore adaptor activity
0140484,5-aminolevulinic acid import across plasma membrane
0140485,5-aminolevulinic acid transmembrane transporter activity
0140486,zinc ion sequestering activity
0140487,metal ion sequestering activity
0140488,heme receptor activity
0140489,molecular template activity
0140490,microtubule nucleator activity
0140491,ubiquitin-like hydrolase activity
0140492,metal-dependent deubiquitinase activity
0140493,very long-chain fatty acid beta-oxidation
0140494,migrasome
0140495,migracytosis
0140496,gamma-tubulin complex binding
0140497,mannan polymerase II complex
0140498,mannan polymerase I complex
0140499,negative regulation of mitotic spindle assembly checkpoint signaling
0140500,regulation of reticulophagy
0140501,positive regulation of reticulophagy
0140502,effector-mediated suppression of host salicylic acid-mediated innate immune signalling
0140504,microlipophagy
0140505,regulation of microlipophagy
0140506,endoplasmic reticulum-autophagosome adaptor activity
0140507,granzyme-mediated programmed cell death signaling pathway
0140509,epithelium-like organization
0140510,mitotic nuclear bridge
0140511,mitotic nuclear bridge stalk
0140512,mitotic nuclear bridge midzone
0140513,nuclear protein-containing complex
0140515,mitotic nuclear bridge organization
0140516,mitotic nuclear pore complex disassembly
0140517,protein-RNA adaptor activity
0140522,fusogenic activity
0140523,GTPase-dependent fusogenic activity
0140525,antipodal site
0140526,double membrane vesicle viral factory assembly
0140527,reciprocal homologous recombination
0140528,bilobe structure assembly
0140529,CMG complex assembly
0140530,MCM complex loading
0140531,regulation of osmosensory signaling MAPK cascade
0140532,negative regulation of osmosensory signaling MAPK cascade
0140533,suppression of host RNAi-mediated antiviral immune response
0140534,endoplasmic reticulum protein-containing complex
0140535,intracellular protein-containing complex
0140536,nuclear receptor corepressor activity
0140537,transcription regulator activator activity
0140538,negative regulation of conjugation with zygote
0140539,regulation of melanotic encapsulation of foreign target
0140540,negative regulation melanotic encapsulation of foreign target
0140541,piRNA transcription
0140542,regulation of piRNA transcription
0140543,positive regulation of piRNA transcription
0140544,septin collar organization
0140545,protein disaggregase activity
0140546,defense response to symbiont
0140547,acquisition of seed longevity
0140548,envenomation resulting in blood agglutination in other organism
0140549,spore inner membrane
0140550,"phosphatidylinositol-4,5-bisphosphate sensor activity"
0140552,TEAD-YAP complex
0140554,L-arginine 3-hydroxylase activity
0140560,"xylosyl alpha-1,3-xylosyltransferase activity"
0140561,EGF-domain serine glucosyltransferase activity
0140562,EGF-domain serine xylosyltransferase activity
0140563,"UDP-D-xylosebeta-D-glucoside alpha-1,3-D-xylosyltransferase activity"
0140566,epigenetic reader
0140567,transmembrane protein dislocase activity
0140568,extraction of mislocalized protein from membrane
0140569,extraction of mislocalized protein from ER membrane
0140570,extraction of mislocalized protein from mitochondrial outer membrane
0140571,transmembrane ascorbate ferrireductase activity
0140572,vacuole fission
0140573,histone H3-containing nucleosome
0140575,transmembrane monodehydroascorbate reductase activity
0140576,ascorbate homeostasis
0140579,"obsolete oxidoreductase activity, reducing metal ions"
0140580,mitochondrion autophagosome adaptor activity
0140581,P-type monovalent copper transporter activity
0140582,adenylate cyclase-activating G protein-coupled cAMP receptor signaling pathway
0140584,chromatin extrusion motor activity
0140585,promoter-enhancer loop anchoring activity
0140586,promoter-terminator loop anchoring activity
0140587,chromatin loop anchoring activity
0140588,chromatin looping
0140590,effector-mediated suppression of host defenses
0140591,nuclear envelope budding
0140592,histone methyltransferase activity (H3-R8 specific)
0140593,host apoplast
0140594,"xyloglucan-specific endo-beta-1,4-glucanase inhibitor activity"
0140595,MIM complex
0140596,TOM complex
0140597,protein carrier activity
0140598,lipoprotein carrier activity
0140599,mitotic nuclear bridge midzone membrane domain
0140602,nucleolar ring
0140603,obsolete ATP hydrolysis activity
0140604,mycofactocin biosynthetic process
0140605,proton motive force-driven motor activity
0140608,cysteine-type endopeptidase activator activity
0140609,phycocyanobilin biosynthetic process
0140610,RNA sequestering activity
0140612,DNA damage sensor activity
0140613,P-type manganese transporter activity
0140614,"1,8-dihydroxynaphthalene-melanin biosynthetic process"
0140615,ATP-dependent citrate lyase complex
0140616,iodotyrosine deiodinase activity
0140617,transvection
0140618,ferric-chelate reductase (NADH) activity
0140619,DNA strand exchange activator activity
0140620,DNA strand exchange inhibitor activity
0140621,type I pilus
0140622,ER-to-endosome phospholipid transfer complex
0140623,type I pilus assembly
0140624,EGAD pathway
0140625,opioid growth factor receptor activity
0140626,opioid growth factor receptor signaling pathway
0140627,ubiquitin-dependent protein catabolic process via the C-end degron rule pathway
0140628,outward rectifier potassium channel inhibitor activity
0140629,small conductance calcium-activated potassium channel inhibitor activity
0140630,all-trans-phytoene synthase activity
0140631,aldehyde dehydrogenase (NAD+) inhibitor activity
0140632,inflammasome complex assembly
0140633,CARD8 inflammasome complex assembly
0140634,CARD8 inflammasome complex
0140635,neutrophil dispersal
0140636,copper import into the mitochondrion
0140638,small ribosomal subunit processing complex
0140639,positive regulation of pyroptosis
0140640,"catalytic activity, acting on a nucleic acid"
0140641,mitotic spindle formation (spindle phase two)
0140642,meiotic spindle formation (spindle phase two)
0140643,hydroxymethylglutaryl-CoA reductase (NADH) activity
0140644,neutrophil extracellular trap
0140645,neutrophic extracellular trap formation
0140646,negative regulation of pre-B cell receptor expression
0140647,P450-containing electron transport chain
0140648,"positive regulation of cell cycle switching, mitotic to meiotic cell cycle"
0140649,cell-to-cell migration by invasive hypha
0140650,radial glia-guided pyramidal neuron migration
0140651,futile creatine cycle
0140652,pyripyropene A biosynthetic process
0140653,fumitremorgin C biosynthetic process
0140654,tryprostatin A biosynthetic process
0140655,mitochondrial proliferation
0140656,endodeoxyribonuclease activator activity
0140657,ATPase-dependent activity
0140658,ATPase-dependent chromatin remodeler activity
0140659,motor activity regulator activity
0140660,motor activity activator activity
0140661,motor activity inhibitor activity
0150001,primary dendrite
0150002,distal dendrite
0150003,regulation of spontaneous synaptic transmission
0150004,dendritic spine origin
0150005,enzyme activator complex
0150006,urease activator complex
0150007,clathrin-dependent synaptic vesicle endocytosis
0150008,bulk synaptic vesicle endocytosis
0150011,regulation of neuron projection arborization
0150012,positive regulation of neuron projection arborization
0150013,negative regulation of neuron projection arborization
0150014,apical distal dendrite
0150015,apical proximal dendrite
0150016,basal distal dendrite
0150017,basal proximal dendrite
0150018,basal dendrite development
0150019,basal dendrite morphogenesis
0150020,basal dendrite arborization
0150021,apical dendrite morphogenesis
0150022,apical dendrite development
0150023,apical dendrite arborization
0150024,oxidised low-density lipoprotein particle clearance
0150025,oxidised low-density lipoprotein particle receptor activity
0150031,regulation of protein localization to lysosome
0150032,positive regulation of protein localization to lysosome
0150033,negative regulation of protein localization to lysosome
0150034,distal axon
0150035,"regulation of trans-synaptic signaling by BDNF, modulating synaptic transmission"
0150036,"regulation of trans-synaptic signaling by endocannabinoid, modulating synaptic transmission"
0150037,regulation of calcium-dependent activation of synaptic vesicle fusion
0150038,postsynaptic dense core vesicle exocytosis
0150043,structural constituent of synapse-associated extracellular matrix
0150044,regulation of postsynaptic dense core vesicle exocytosis
0150045,regulation of synaptic signaling by nitric oxide
0150047,G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential
0150048,cerebellar granule cell to Purkinje cell synapse
0150050,postsynaptic septin cytoskeleton
0150051,postsynaptic Golgi apparatus
0150052,regulation of postsynapse assembly
0150053,cerebellar climbing fiber to Purkinje cell synapse
0150054,regulation of postsynaptic neurotransmitter receptor diffusion trapping
0150056,amylin receptor complex 1
0150057,amylin receptor complex 2
0150058,amylin receptor complex 3
0150059,amylin receptor 1 signaling pathway
0150060,amylin receptor 2 signaling pathway
0150061,amylin receptor 3 signaling pathway
0150062,complement-mediated synapse pruning
0150063,visual system development
0150064,vertebrate eye-specific patterning
0150065,regulation of deacetylase activity
0150066,negative regulation of deacetylase activity
0150067,regulation of tubulin deacetylase activity
0150068,positive regulation of tubulin deacetylase activity
0150069,negative regulation of tubulin deacetylase activity
0150070,regulation of arginase activity
0150071,negative regulation of arginase activity
0150072,positive regulation of arginase activity
0150073,regulation of protein-glutamine gamma-glutamyltransferase activity
0150074,positive regulation of protein-glutamine gamma-glutamyltransferase activity
0150075,negative regulation of protein-glutamine gamma-glutamyltransferase activity
0150076,neuroinflammatory response
0150077,regulation of neuroinflammatory response
0150078,positive regulation of neuroinflammatory response
0150079,negative regulation of neuroinflammatory response
0150086,multiple synapse bouton
0150087,"multiple synapse bouton, contacting single dendrite"
0150088,"multiple synapse bouton, contacting multiple dendrites"
0150089,multiple spine synapse organization
0150090,"multiple spine synapse organization, single dendrite"
0150091,"multiple spine synapse organization, multiple dendrites"
0150092,regulation of synaptic scaling
0150093,amyloid-beta clearance by transcytosis
0150094,amyloid-beta clearance by cellular catabolic process
0150098,glial cell-neuron signaling
0150099,neuron-glial cell signaling
0150100,RNA binding involved in posttranscriptional gene silencing
0150101,regulation of microtubule anchoring at centrosome
0150102,negative regulation of monocyte activation
0150103,reactive gliosis
0150104,transport across blood-brain barrier
0150105,protein localization to cell-cell junction
0150106,regulation of protein localization to cell-cell junction
0150107,positive regulation of protein localization to cell-cell junction
0150110,negative regulation of cholesterol esterification
0150111,regulation of transepithelial transport
0150115,cell-substrate junction organization
0150116,regulation of cell-substrate junction organization
0150117,positive regulation of cell-substrate junction organization
0150118,negative regulation of cell-substrate junction organization
0150119,negative regulation of protein localization to cell-cell junction
0150127,regulation of interleukin-33 production
0150128,negative regulation of interleukin-33 production
0150129,positive regulation of interleukin-33 production
0150136,regulation of interleukin-37 production
0150137,interleukin-37 production
0150138,negative regulation of interleukin-37 production
0150139,positive regulation of interleukin-37 production
0150140,regulation of CD86 production
0150141,negative regulation of CD86 production
0150142,positive regulation of CD86 production
0150143,regulation of CD80 production
0150144,negative regulation of CD80 production
0150145,positive regulation of CD80 production
0150146,cell junction disassembly
0150147,cell-cell junction disassembly
0150151,regulation of interleukin-17A production
0150152,negative regulation of interleukin-17A production
0150153,positive regulation of interleukin-17A production
0150155,interleukin-34 production
0150157,regulation of interleukin-34 production
0150158,positive regulation of interleukin-34 production
0150159,negative regulation of interleukin-34 production
0150163,miRNA-mediated activation of transcription by RNA polymerase II
0150164,miRNA-mediated regulation of transcription by RNA polymerase II
0150165,miRNA-mediated inhibition of transcription by RNA polymerase II
0150166,regulation of histone H3-K4 acetylation
0150167,positive regulation of histone H3-K4 acetylation
0150168,negative regulation of histone H3-K4 acetylation
0150172,regulation of phosphatidylcholine metabolic process
0150173,positive regulation of phosphatidylcholine metabolic process
0150174,negative regulation of phosphatidylcholine metabolic process
0150175,regulation of phosphatidylethanolamine metabolic process
0150176,positive regulation of phosphatidylethanolamine metabolic process
0150177,negative regulation of phosphatidylethanolamine metabolic process
0150178,regulation of phosphatidylserine metabolic process
0150179,positive regulation of phosphatidylserine metabolic process
0150180,negative regulation of phosphatidylserine metabolic process
0150189,regulation of interleukin-32 production
0150190,negative regulation of interleukin-32 production
0150191,positive regulation of interleukin-32 production
0150195,transport across blood-cerebrospinal fluid barrier
0150200,regulation of transport across blood-brain barrier
0150201,positive regulation of transport across blood-brain barrier
0150202,negative regulation of transport across blood-brain barrier
0160001,extrasynaptic signaling via GABA
0198738,cell-cell signaling by wnt
1900000,regulation of anthocyanin catabolic process
1900001,negative regulation of anthocyanin catabolic process
1900002,positive regulation of anthocyanin catabolic process
1900003,regulation of serine-type endopeptidase activity
1900004,negative regulation of serine-type endopeptidase activity
1900005,positive regulation of serine-type endopeptidase activity
1900006,positive regulation of dendrite development
1900007,obsolete regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging
1900008,obsolete negative regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging
1900009,obsolete positive regulation of extrachromosomal rDNA circle accumulation involved in replicative cell aging
1900010,regulation of corticotropin-releasing hormone receptor activity
1900011,negative regulation of corticotropin-releasing hormone receptor activity
1900012,positive regulation of corticotropin-releasing hormone receptor activity
1900013,obsolete cellular response to potassium ion involved in chemotaxis to cAMP
1900014,obsolete cellular response to calcium ion involved in chemotaxis to cAMP
1900015,regulation of cytokine production involved in inflammatory response
1900016,negative regulation of cytokine production involved in inflammatory response
1900017,positive regulation of cytokine production involved in inflammatory response
1900018,phosphorylation of RNA polymerase II C-terminal domain serine 5 residues involved in recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex
1900019,regulation of protein kinase C activity
1900020,positive regulation of protein kinase C activity
1900022,regulation of D-erythro-sphingosine kinase activity
1900023,positive regulation of D-erythro-sphingosine kinase activity
1900024,regulation of substrate adhesion-dependent cell spreading
1900025,negative regulation of substrate adhesion-dependent cell spreading
1900026,positive regulation of substrate adhesion-dependent cell spreading
1900027,regulation of ruffle assembly
1900028,negative regulation of ruffle assembly
1900029,positive regulation of ruffle assembly
1900030,regulation of pectin biosynthetic process
1900031,obsolete regulation of transcription from RNA polymerase II promoter involved in calcium-mediated signaling
1900032,regulation of trichome patterning
1900033,negative regulation of trichome patterning
1900034,regulation of cellular response to heat
1900035,negative regulation of cellular response to heat
1900036,positive regulation of cellular response to heat
1900037,regulation of cellular response to hypoxia
1900038,negative regulation of cellular response to hypoxia
1900039,positive regulation of cellular response to hypoxia
1900043,obsolete leptin-mediated signaling pathway involved in negative regulation of appetite
1900044,regulation of protein K63-linked ubiquitination
1900045,negative regulation of protein K63-linked ubiquitination
1900046,regulation of hemostasis
1900047,negative regulation of hemostasis
1900048,positive regulation of hemostasis
1900049,regulation of histone exchange
1900050,negative regulation of histone exchange
1900051,positive regulation of histone exchange
1900052,regulation of retinoic acid biosynthetic process
1900053,negative regulation of retinoic acid biosynthetic process
1900054,positive regulation of retinoic acid biosynthetic process
1900055,regulation of leaf senescence
1900056,negative regulation of leaf senescence
1900057,positive regulation of leaf senescence
1900058,regulation of sulfate assimilation
1900059,positive regulation of sulfate assimilation
1900060,negative regulation of ceramide biosynthetic process
1900061,obsolete positive regulation of transcription from RNA polymerase II promoter involved in calcium-mediated signaling
1900062,obsolete regulation of replicative cell aging
1900063,regulation of peroxisome organization
1900064,positive regulation of peroxisome organization
1900065,regulation of ethanol catabolic process
1900066,positive regulation of ethanol catabolic process
1900067,regulation of cellular response to alkaline pH
1900068,negative regulation of cellular response to alkaline pH
1900069,regulation of cellular hyperosmotic salinity response
1900070,negative regulation of cellular hyperosmotic salinity response
1900071,regulation of sulfite transport
1900072,positive regulation of sulfite transport
1900073,regulation of neuromuscular synaptic transmission
1900074,negative regulation of neuromuscular synaptic transmission
1900075,positive regulation of neuromuscular synaptic transmission
1900076,regulation of cellular response to insulin stimulus
1900077,negative regulation of cellular response to insulin stimulus
1900078,positive regulation of cellular response to insulin stimulus
1900079,regulation of arginine biosynthetic process
1900080,positive regulation of arginine biosynthetic process
1900081,regulation of arginine catabolic process
1900082,negative regulation of arginine catabolic process
1900083,obsolete regulation of Sertoli cell proliferation
1900084,regulation of peptidyl-tyrosine autophosphorylation
1900085,negative regulation of peptidyl-tyrosine autophosphorylation
1900086,positive regulation of peptidyl-tyrosine autophosphorylation
1900087,positive regulation of G1/S transition of mitotic cell cycle
1900088,regulation of inositol biosynthetic process
1900089,negative regulation of inositol biosynthetic process
1900090,positive regulation of inositol biosynthetic process
1900091,regulation of raffinose biosynthetic process
1900092,negative regulation of raffinose biosynthetic process
1900093,positive regulation of raffinose biosynthetic process
1900094,regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry
1900095,regulation of dosage compensation by inactivation of X chromosome
1900096,negative regulation of dosage compensation by inactivation of X chromosome
1900097,positive regulation of dosage compensation by inactivation of X chromosome
1900098,regulation of plasma cell differentiation
1900099,negative regulation of plasma cell differentiation
1900100,positive regulation of plasma cell differentiation
1900101,regulation of endoplasmic reticulum unfolded protein response
1900102,negative regulation of endoplasmic reticulum unfolded protein response
1900103,positive regulation of endoplasmic reticulum unfolded protein response
1900104,regulation of hyaluranon cable assembly
1900105,negative regulation of hyaluranon cable assembly
1900106,positive regulation of hyaluranon cable assembly
1900107,regulation of nodal signaling pathway
1900108,negative regulation of nodal signaling pathway
1900109,regulation of histone H3-K9 dimethylation
1900110,negative regulation of histone H3-K9 dimethylation
1900111,positive regulation of histone H3-K9 dimethylation
1900112,regulation of histone H3-K9 trimethylation
1900113,negative regulation of histone H3-K9 trimethylation
1900114,positive regulation of histone H3-K9 trimethylation
1900115,extracellular regulation of signal transduction
1900116,extracellular negative regulation of signal transduction
1900117,regulation of execution phase of apoptosis
1900118,negative regulation of execution phase of apoptosis
1900119,positive regulation of execution phase of apoptosis
1900120,regulation of receptor binding
1900121,negative regulation of receptor binding
1900122,positive regulation of receptor binding
1900123,regulation of nodal receptor complex assembly
1900124,negative regulation of nodal receptor complex assembly
1900125,regulation of hyaluronan biosynthetic process
1900126,negative regulation of hyaluronan biosynthetic process
1900127,positive regulation of hyaluronan biosynthetic process
1900128,regulation of G-protein activated inward rectifier potassium channel activity
1900129,positive regulation of G-protein activated inward rectifier potassium channel activity
1900130,regulation of lipid binding
1900131,negative regulation of lipid binding
1900132,positive regulation of lipid binding
1900133,regulation of renin secretion into blood stream
1900134,negative regulation of renin secretion into blood stream
1900135,positive regulation of renin secretion into blood stream
1900136,regulation of chemokine activity
1900137,negative regulation of chemokine activity
1900138,negative regulation of phospholipase A2 activity
1900139,negative regulation of arachidonic acid secretion
1900140,regulation of seedling development
1900141,regulation of oligodendrocyte apoptotic process
1900142,negative regulation of oligodendrocyte apoptotic process
1900143,positive regulation of oligodendrocyte apoptotic process
1900144,positive regulation of BMP secretion
1900145,regulation of nodal signaling pathway involved in determination of left/right asymmetry
1900146,negative regulation of nodal signaling pathway involved in determination of left/right asymmetry
1900147,regulation of Schwann cell migration
1900148,negative regulation of Schwann cell migration
1900149,positive regulation of Schwann cell migration
1900150,regulation of defense response to fungus
1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
1900152,"negative regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
1900154,regulation of bone trabecula formation
1900155,negative regulation of bone trabecula formation
1900156,positive regulation of bone trabecula formation
1900157,regulation of bone mineralization involved in bone maturation
1900158,negative regulation of bone mineralization involved in bone maturation
1900159,positive regulation of bone mineralization involved in bone maturation
1900160,plastid DNA packaging
1900161,regulation of phospholipid scramblase activity
1900162,negative regulation of phospholipid scramblase activity
1900163,positive regulation of phospholipid scramblase activity
1900164,nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
1900166,regulation of glial cell-derived neurotrophic factor production
1900167,negative regulation of glial cell-derived neurotrophic factor production
1900168,positive regulation of glial cell-derived neurotrophic factor production
1900169,regulation of glucocorticoid mediated signaling pathway
1900170,negative regulation of glucocorticoid mediated signaling pathway
1900171,positive regulation of glucocorticoid mediated signaling pathway
1900175,regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
1900176,negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
1900177,regulation of aflatoxin biosynthetic process
1900178,negative regulation of aflatoxin biosynthetic process
1900179,positive regulation of aflatoxin biosynthetic process
1900180,regulation of protein localization to nucleus
1900181,negative regulation of protein localization to nucleus
1900182,positive regulation of protein localization to nucleus
1900183,regulation of xanthone-containing compound biosynthetic process
1900184,negative regulation of xanthone-containing compound biosynthetic process
1900185,positive regulation of xanthone-containing compound biosynthetic process
1900186,negative regulation of clathrin-dependent endocytosis
1900187,regulation of cell adhesion involved in single-species biofilm formation
1900188,negative regulation of cell adhesion involved in single-species biofilm formation
1900189,positive regulation of cell adhesion involved in single-species biofilm formation
1900190,regulation of single-species biofilm formation
1900191,negative regulation of single-species biofilm formation
1900192,positive regulation of single-species biofilm formation
1900193,regulation of oocyte maturation
1900194,negative regulation of oocyte maturation
1900195,positive regulation of oocyte maturation
1900196,regulation of penicillin biosynthetic process
1900197,negative regulation of penicillin biosynthetic process
1900198,positive regulation of penicillin biosynthetic process
1900199,positive regulation of protein export from nucleus during meiotic anaphase II
1900200,mesenchymal cell apoptotic process involved in metanephros development
1900201,"obsolete regulation of spread of virus in host, cell to cell"
1900202,"obsolete negative regulation of spread of virus in host, cell to cell"
1900203,"obsolete positive regulation of spread of virus in host, cell to cell"
1900204,apoptotic process involved in metanephric collecting duct development
1900205,apoptotic process involved in metanephric nephron tubule development
1900206,regulation of pronephric nephron tubule development
1900207,negative regulation of pronephric nephron tubule development
1900208,regulation of cardiolipin metabolic process
1900209,negative regulation of cardiolipin metabolic process
1900210,positive regulation of cardiolipin metabolic process
1900211,regulation of mesenchymal cell apoptotic process involved in metanephros development
1900212,negative regulation of mesenchymal cell apoptotic process involved in metanephros development
1900213,positive regulation of mesenchymal cell apoptotic process involved in metanephros development
1900214,regulation of apoptotic process involved in metanephric collecting duct development
1900215,negative regulation of apoptotic process involved in metanephric collecting duct development
1900216,positive regulation of apoptotic process involved in metanephric collecting duct development
1900217,regulation of apoptotic process involved in metanephric nephron tubule development
1900218,negative regulation of apoptotic process involved in metanephric nephron tubule development
1900219,positive regulation of apoptotic process involved in metanephric nephron tubule development
1900220,semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis
1900221,regulation of amyloid-beta clearance
1900222,negative regulation of amyloid-beta clearance
1900223,positive regulation of amyloid-beta clearance
1900224,positive regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
1900225,regulation of NLRP3 inflammasome complex assembly
1900226,negative regulation of NLRP3 inflammasome complex assembly
1900227,positive regulation of NLRP3 inflammasome complex assembly
1900228,regulation of single-species biofilm formation in or on host organism
1900229,negative regulation of single-species biofilm formation in or on host organism
1900230,positive regulation of single-species biofilm formation in or on host organism
1900231,regulation of single-species biofilm formation on inanimate substrate
1900232,negative regulation of single-species biofilm formation on inanimate substrate
1900233,positive regulation of single-species biofilm formation on inanimate substrate
1900234,regulation of Kit signaling pathway
1900235,negative regulation of Kit signaling pathway
1900236,positive regulation of Kit signaling pathway
1900237,positive regulation of induction of conjugation with cellular fusion
1900238,regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway
1900239,regulation of phenotypic switching
1900240,negative regulation of phenotypic switching
1900241,positive regulation of phenotypic switching
1900242,regulation of synaptic vesicle endocytosis
1900243,negative regulation of synaptic vesicle endocytosis
1900244,positive regulation of synaptic vesicle endocytosis
1900245,positive regulation of MDA-5 signaling pathway
1900246,positive regulation of RIG-I signaling pathway
1900247,regulation of cytoplasmic translational elongation
1900248,negative regulation of cytoplasmic translational elongation
1900249,positive regulation of cytoplasmic translational elongation
1900256,regulation of beta1-adrenergic receptor activity
1900257,negative regulation of beta1-adrenergic receptor activity
1900258,positive regulation of beta1-adrenergic receptor activity
1900259,regulation of RNA-directed 5'-3' RNA polymerase activity
1900260,negative regulation of RNA-directed 5'-3' RNA polymerase activity
1900261,positive regulation of RNA-directed 5'-3' RNA polymerase activity
1900262,regulation of DNA-directed DNA polymerase activity
1900263,negative regulation of DNA-directed DNA polymerase activity
1900264,positive regulation of DNA-directed DNA polymerase activity
1900265,regulation of substance P receptor binding
1900266,negative regulation of substance P receptor binding
1900267,positive regulation of substance P receptor binding
1900268,regulation of reverse transcription
1900269,negative regulation of reverse transcription
1900270,positive regulation of reverse transcription
1900271,regulation of long-term synaptic potentiation
1900272,negative regulation of long-term synaptic potentiation
1900273,positive regulation of long-term synaptic potentiation
1900274,regulation of phospholipase C activity
1900275,negative regulation of phospholipase C activity
1900276,regulation of proteinase activated receptor activity
1900277,negative regulation of proteinase activated receptor activity
1900278,positive regulation of proteinase activated receptor activity
1900279,"regulation of CD4-positive, alpha-beta T cell costimulation"
1900280,"negative regulation of CD4-positive, alpha-beta T cell costimulation"
1900281,"positive regulation of CD4-positive, alpha-beta T cell costimulation"
1900282,regulation of cellobiose catabolic process
1900283,negative regulation of cellobiose catabolic process
1900284,positive regulation of cellobiose catabolic process
1900285,regulation of cellotriose transport
1900286,negative regulation of cellotriose transport
1900287,positive regulation of cellotriose transport
1900288,regulation of coenzyme F420-dependent bicyclic nitroimidazole catabolic process
1900289,negative regulation of coenzyme F420-dependent bicyclic nitroimidazole catabolic process
1900290,positive regulation of coenzyme F420-dependent bicyclic nitroimidazole catabolic process
1900291,regulation of galactotriose transport
1900292,negative regulation of galactotriose transport
1900293,positive regulation of galactotriose transport
1900294,regulation of heptasaccharide transport
1900295,negative regulation of heptasaccharide transport
1900296,positive regulation of heptasaccharide transport
1900297,regulation of hexasaccharide transport
1900298,negative regulation of hexasaccharide transport
1900299,positive regulation of hexasaccharide transport
1900300,regulation of laminarabiose transport
1900301,negative regulation of laminarabiose transport
1900302,positive regulation of laminarabiose transport
1900303,regulation of laminaritriose transport
1900304,negative regulation of laminaritriose transport
1900305,positive regulation of laminaritriose transport
1900306,regulation of maltoheptaose transport
1900307,negative regulation of maltoheptaose transport
1900308,positive regulation of maltoheptaose transport
1900309,regulation of maltoheptaose metabolic process
1900310,negative regulation of maltoheptaose metabolic process
1900311,positive regulation of maltoheptaose metabolic process
1900312,regulation of maltohexaose transport
1900313,negative regulation of maltohexaose transport
1900314,positive regulation of maltohexaose transport
1900315,regulation of maltopentaose transport
1900316,negative regulation of maltopentaose transport
1900317,positive regulation of maltopentaose transport
1900318,regulation of methane biosynthetic process from dimethylamine
1900319,negative regulation of methane biosynthetic process from dimethylamine
1900320,positive regulation of methane biosynthetic process from dimethylamine
1900321,regulation of maltotetraose transport
1900322,negative regulation of maltotetraose transport
1900323,positive regulation of maltotetraose transport
1900324,regulation of maltotriulose transport
1900325,negative regulation of maltotriulose transport
1900326,positive regulation of maltotriulose transport
1900327,regulation of mannotriose transport
1900328,negative regulation of mannotriose transport
1900329,positive regulation of mannotriose transport
1900330,regulation of methane biosynthetic process from trimethylamine
1900331,negative regulation of methane biosynthetic process from trimethylamine
1900332,positive regulation of methane biosynthetic process from trimethylamine
1900333,regulation of methane biosynthetic process from 3-(methylthio)propionic acid
1900334,negative regulation of methane biosynthetic process from 3-(methylthio)propionic acid
1900335,positive regulation of methane biosynthetic process from 3-(methylthio)propionic acid
